feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,target
0.31629591482526,0.4765379035713695,0.7348020160828364,0.7775770141003284,0.6435887394370715,0.37437040069952165,0.5644250456747137,0.330068450419006,0.5140082518964636,0.8858322560367002,1
0.9234397380449092,0.48538082083059564,0.7055101292893731,0.9585011679865681,0.6907431683731542,0.44904610645539234,0.4442149303081202,0.7399276309488361,0.21413892017256653,0.5017787574634457,0
0.46762030084943584,0.6113014491804457,0.21231984712962226,0.15728398245672115,0.6091362664358125,0.13527631601460788,0.6622878184815524,0.5559417710554234,0.3300959742284153,0.43512055518507875,1
0.7241059046977535,0.2987560978761421,0.9167334229194788,0.1060697009985514,0.24018501318200247,0.01926668831194478,0.724569880495088,0.503298099088601,0.02260446340076716,0.8800032715274604,1
0.7813748246101528,0.2304905687165405,0.1720953758500442,0.08161815950822715,0.656358258329592,0.2038941220454109,0.8159598643330299,0.477946155204519,0.6027816409640502,0.7997038379295238,1
0.9396538657145893,0.9897996020991934,0.8690136478804779,0.11019891833329565,0.08127705406999797,0.5695493158818893,0.17768591272675294,0.06788810744953033,0.5340480799042637,0.0655091750932495,0
0.6224552297965144,0.2041044799329429,0.8826384694372411,0.969070858813509,0.6202442364078794,0.5829120929818885,0.28155889808424495,0.07103148949002314,0.5582481135954142,0.9673316749360873,0
0.33657584053553247,0.6353274616651778,0.5546612396469383,0.1377024800398008,0.5473924929112642,0.06630483844803348,0.9346396040030857,0.9773353940048073,0.1807506778489425,0.8578320602833784,1
0.8207271384783089,0.8161741722573582,0.7683212783179353,0.30148575123662313,0.1402303464166924,0.16988196625711915,0.2446463005888967,0.43907661292873656,0.43978130759750245,0.00695598163855915,1
0.9811234302258498,0.2859144748904895,0.06680438125591182,0.4446561674502476,0.8276303257459988,0.1683606355288021,0.8886264957208171,0.9866333798739048,0.05589182474708798,0.6135429704120179,0
0.528339012829246,0.7795452002037326,0.6125149997874368,0.9645213421192061,0.4341173082418749,0.6099282904207122,0.6415293691128111,0.15651608285138385,0.33436338855643966,0.08554364945756854,1
0.5839952314523631,0.46829387966935065,0.31321999901758324,0.8348750006374043,0.9120502021585553,0.8414666967777312,0.6261495737684821,0.1331487151406372,0.7862453868983145,0.5481464196003482,0
0.09081376842020839,0.3368861294209887,0.6769834911555329,0.9279889434504386,0.16286846161402124,0.5363132309156711,0.7779191024426519,0.7266778932788291,0.2860366947615913,0.7854191697060741,1
0.21679810481241868,0.3213449550980043,0.5839370688219497,0.652546500674928,0.10671176181337927,0.6008515747081868,0.05423580876095424,0.7211882044578016,0.9241301777011367,0.8207767995634688,0
0.7741809769306159,0.06581792820557641,0.9549481670570671,0.3337078933353811,0.6860003470311491,0.09224210478744499,0.329790664778846,0.20114595140238456,0.24257842523917827,0.5800736870996824,1
0.47712778800000044,0.8370922799775048,0.7404611150824775,0.7626572770977841,0.6002268664189986,0.6111663165410274,0.2768195804936481,0.8032386430760431,0.1273677654301706,0.44383148765440683,1
0.5808741429822412,0.32862381038255517,0.07293002373277702,0.4226581474017873,0.7765125385301619,0.9086125995552358,0.16643204109912269,0.7618634158098725,0.9409530534358687,0.6242335949284582,1
0.030955245422923716,0.20816813072235363,0.09833617698884944,0.5240097532456017,0.10767732055768542,0.2882258772669877,0.8823621938383114,0.6642992093462038,0.5587120810127946,0.2488267856551869,0
0.5195698286127332,0.6138946208255524,0.22436105511129167,0.8870533044488084,0.19663463270529224,0.10567286995208613,0.9223059480216439,0.9305412417192802,0.5896265997203739,0.1335896400106883,0
0.04006390978468022,0.6488588229582668,0.808660123993402,0.39807063581186897,0.8863385974813441,0.6235706307976119,0.9089458818434033,0.040263255479974114,0.5203428257157103,0.8746800016887707,0
0.9927654307546702,0.40376564678328697,0.9150173597047966,0.3923358993417121,0.7138375085142618,0.9068214917171499,0.88720054565358,0.06003387935261428,0.18400196752743037,0.5142875387133832,1
0.03582804531890138,0.7365805350050169,0.6419606941922423,0.8927267643924943,0.16952329697027624,0.017144701183774425,0.988862841513461,0.5174620297415088,0.6545761187641318,0.3877302852504303,1
0.32197581485211013,0.6118084281926389,0.6710629930497303,0.21872210795583513,0.6649187196066991,0.07580895575346736,0.53409655636936,0.723104076509784,0.22588782443668787,0.7859462863896692,0
0.4668540788689137,0.6771014284646671,0.6771474707651145,0.00461464960384439,0.5028831954306228,0.4987496719848695,0.2519407564289592,0.10133001751807158,0.4046702674381365,0.12093772713287565,0
0.2415308099812633,0.7676325390843624,0.6285065422058449,0.2776238203829402,0.3922942107619778,0.3192812003532093,0.27175414109613516,0.282567051406708,0.3839487591362485,0.7945569323046492,0
0.07465055769155604,0.28820734150749217,0.32928304860024726,0.2699333572720628,0.15754453885819886,0.610849991619971,0.9216604382583383,0.11173352287257321,0.174495627600877,0.7520595614565142,1
0.838800253362753,0.4745631022012319,0.11747355215690991,0.11661248787328449,0.37603683476617966,0.7168889006752933,0.9917980361123873,0.5208179810778931,0.35230519598296106,0.5449437024620997,1
0.7254058744210907,0.38693662862268896,0.756686334862425,0.5799992197439325,0.21341510521561435,0.8553129046116801,0.05434098706408874,0.6321803778244709,0.2922878008947031,0.9757379700129281,1
0.9184385709408156,0.7012671165782391,0.029103182762276525,0.577748786321096,0.24379977176445466,0.6891353304209012,0.8842627219106197,0.8121272093578751,0.4241238673763936,0.13914966643639415,1
0.1599111369714601,0.14503652123087374,0.9668789082055884,0.44559186509250626,0.7437068448023358,0.6907631943350352,0.5550063648881788,0.09371721183298609,0.27359786792661434,0.6073978075328721,0
0.7301999617426552,0.07405851382488005,0.9654910268410488,0.6368687310659454,0.8774186358858134,0.14886636467178205,0.8697678051746993,0.8811117898223313,0.40074793037772705,0.393058016092681,1
0.20967695988288448,0.42129178565104364,0.1546351707592447,0.5757255094537532,0.4967556378711303,0.021885973481711174,0.150642508971644,0.5382518056542411,0.5523076993674481,0.7250085107857406,1
0.18529059579076923,0.10829337969178798,0.22415133525683384,0.5653705733165126,0.9368134979813032,0.9162908254657779,0.10355304474838611,0.13582775661958812,0.8396759291867465,0.8344206552473639,1
0.7275260522239998,0.2266710966629456,0.8494691229569489,0.3493898759086641,0.8097232478118884,0.5341573943626422,0.1986635769548145,0.3703124893045646,0.18672983096562168,0.19678055422050833,1
0.06527206619519488,0.7000057355681863,0.4592386929328164,0.3408979869082228,0.15246751276539383,0.24949979708537384,0.6560199738151782,0.10319701195180764,0.6660191123225825,0.5238595538456469,1
0.03972594627018278,0.8286104315646299,0.6745404934193334,0.9750713685673251,0.2547274292023717,0.9987290870384778,0.7050630177232364,0.27297739506526697,0.4883497887391709,0.7224531463388164,0
0.7737579690747765,0.5165016159438127,0.5375265594008409,0.30449235878795267,0.36472050734278705,0.11781741504672905,0.9961664936472491,0.25758583880644703,0.6090399131534621,0.43135247168707624,0
0.5807819180059245,0.14194956396522973,0.01965944095133698,0.3204793893954747,0.8686193456795628,0.12930061742220667,0.8838897646554753,0.009117851240584063,0.9562608787529561,0.6322773013784214,1
0.44029226526279797,0.9092447395475263,0.07970589521890914,0.6086233796020258,0.05287985369892889,0.7483806315880702,0.07769023671384445,0.16639036714236155,0.24178997368200206,0.23888045300059602,0
0.2798767612600185,0.6744985821243235,0.9597644456825626,0.5274490346746507,0.9513429571201389,0.2558308471641718,0.6809635748339755,0.9472452821553529,0.9842420065473143,0.7849684981558125,1
0.6317755915718455,0.23281514591887054,0.8001158340127189,0.2586529953277569,0.5584810678423504,0.06662705388936763,0.720089455360686,0.8662559733746907,0.9631612391393877,0.8147509761959607,0
0.09515911471875216,0.1690980913520973,0.24376339939828706,0.19520848127875423,0.1480703388204545,0.34317755274032335,0.3915849683738444,0.5832154074937198,0.34990452858133536,0.03293674391759316,0
0.048291968755032944,0.21338992755721542,0.018378933789399032,0.13765538937221378,0.6147718110522313,0.016514380344531232,0.7468787513217862,0.07513113107346225,0.4164115946805099,0.4310050766826954,0
0.9047820625579528,0.636008741282205,0.12761891095479094,0.3333654863717833,0.0886063380665959,0.2512121313731397,0.2562310139643329,0.7026378631107283,0.558584626180883,0.37279027762212125,1
0.2557641280686095,0.7135555885732221,0.2793849686164456,0.15091783055460184,0.657455431255669,0.00646061981362156,0.6473690685796903,0.16245334528070277,0.16616597750584805,0.3695548012695238,1
0.44622076112935594,0.7529302134002834,0.10997067593120657,0.07898936801688528,0.0043841594709462806,0.7129848514422995,0.0028239871933640748,0.49800426087897753,0.5286036980046989,0.36390626731266285,0
0.3751758703231468,0.2852838859068032,0.4943184521433247,0.25966529073272493,0.24545371640528157,0.4721181353321593,0.20422426254415704,0.0812650747650453,0.9151896870510532,0.21406322351917662,0
0.060153769333103346,0.691040992356517,0.06671051436292919,0.5416936018073011,0.30333720813904586,0.6127725274782462,0.22321874563793975,0.08332669156891503,0.871208875703509,0.395441674563916,0
0.40472320638083115,0.7071071258535607,0.4952140134561902,0.5379449577464942,0.5649315825616755,0.8109009439719633,0.6216961917971545,0.6658700145684769,0.4884609022280224,0.9181584069909496,1
0.8554291597623321,0.6919834534824972,0.4492919618533635,0.9741846805868303,0.0003863494126042921,0.2380528135810518,0.11105373687675646,0.538284248883544,0.44149343470950797,0.7724298313172762,1
0.8325142100974543,0.8277714954660977,0.6236756163213083,0.7679749228316224,0.7878638143717789,0.7810447536583826,0.7967061694325984,0.8225578510826131,0.08082934017159082,0.9667182267350913,0
0.48014921462004034,0.5876906968587766,0.725628226744566,0.8128639501482945,0.6658780422852303,0.06108155709600904,0.31781479244550326,0.9102965280655031,0.3721624168176091,0.7102020243034849,0
0.9128494261660454,0.2581373184638781,0.004269754160595274,0.0010179956596670925,0.5944387708159138,0.8920422036941824,0.07911040864287966,0.4693066372416035,0.6830820444276725,0.5490259064940464,0
0.36017371645500373,0.46706116798992947,0.08820584263236475,0.37038023644898865,0.14058938110017494,0.7735035387355929,0.9363789331759761,0.12767979684618658,0.6299371619134737,0.23359475616866354,1
0.9256702696218593,0.2144247342725918,0.2801079986667939,0.43952200989018153,0.959265983384119,0.5082578377081765,0.23116149968703303,0.7203048736123051,0.4036177170341104,0.20193433671090044,1
0.32571898005929856,0.31212713841575,0.35273115297246005,0.3918768063425868,0.8411294995068938,0.1856318951480338,0.4151454592530589,0.06981496386528341,0.0751236458749599,0.17116624045315199,0
0.6963918274142553,0.1777599919821733,0.7402918385625702,0.9075854228161749,0.08240619598718091,0.23536146666019475,0.20904538880628776,0.7666845142443242,0.8945628456767105,0.9889343650687874,1
0.9815778860629527,0.4942972377930662,0.11917919539132249,0.12128426660157865,0.683241250446361,0.49260810281338097,0.3584578472488684,0.8958297385620415,0.21785582686019267,0.8925365044358798,0
0.561078558752537,0.1390234425349136,0.7662787687193535,0.7854618140175756,0.49394913136345475,0.7710321916439445,0.30964771420419623,0.7796491781136397,0.7838044039662938,0.3250333591021233,0
0.5302161440452092,0.6952045736205889,0.39655585330764753,0.39680455306553697,0.9798521033525909,0.8154555140834747,0.7179581992130898,0.4196597951356317,0.5599181672831781,0.5241828998698549,0
0.624768513876329,0.525066815861045,0.946120431314045,0.7637062706077946,0.3225462002509636,0.9040182589305221,0.21655253506201277,0.9086886669810121,0.6857879623259955,0.32769824650484203,1
0.8793692597110864,0.5837901455380042,0.693856534564485,0.9403219350528521,0.13904126961087715,0.4204779426139297,0.87699065001619,0.16972868205114977,0.677235095324724,0.3026074765623319,0
0.4394123089620363,0.4704839396743331,0.4044916987853092,0.24054210949180344,0.23710745982032322,0.03663394076645654,0.735678854570805,0.9339873646033904,0.20970128338618554,0.057923773843445936,0
0.0627604514885437,0.10626818317771236,0.5273206267647643,0.2887127723698527,0.5259400591902957,0.2440453647239904,0.9945756683776803,0.316760358450359,0.5383801105431906,0.9674626243070661,1
0.5613732354941959,0.6719049713457723,0.48357821058916306,0.41502822505800974,0.5870675134506212,0.8196604277234726,0.431512893566494,0.5570897438346742,0.8807352442780351,0.28696443509236,1
0.48459990359979943,0.22523945324800954,0.07441434183438811,0.4297117247907153,0.2413141068747967,0.14781472173030263,0.8554301936364886,0.006009146601543391,0.420951462311985,0.9451983949960091,1
0.2602376236930376,0.3465115945375393,0.07354921382083712,0.4496813776782156,0.9392509479016062,0.37979905128747826,0.07170142365721122,0.16922879665156076,0.2039135207709485,0.9624485999372836,0
0.8019493432381114,0.651818071468564,0.66489914242597,0.43008577805695614,0.8497251757775769,0.6115131365370916,0.9218401779180997,0.39887983373972824,0.8141170823700645,0.8173988384906815,1
0.051439740904122955,0.6593474257064207,0.6767378470373149,0.1621378946799522,0.09686225581121977,0.8051323629747325,0.5453644588985436,0.5162423801066444,0.7897608055857855,0.5401659306602425,0
0.6099901824490487,0.1785667248240146,0.8226787836261007,0.7939043113944971,0.5402086499413856,0.42258369549213926,0.23311790056062842,0.800932282625565,0.7362183341878551,0.6388308844149857,1
0.3728279059845293,0.5757753871727185,0.02894530457809974,0.2746586728148339,0.9156136301218184,0.49094917227807267,0.6040360163242126,0.5728457239774893,0.02625419383717975,0.5177449450199277,1
0.30245025347211074,0.41059188417129955,0.9690910229129049,0.6261445217126885,0.8466156529052319,0.4703229559791342,0.29664091344608756,0.49999153082508585,0.34024942420524196,0.5057372060730025,1
0.8139681177920471,0.715700106527204,0.6025196195668477,0.7099486111288908,0.9460891468620415,0.6891733054259286,0.25696499029584174,0.20764954103144628,0.0335575718493103,0.28252427885904496,1
0.15763452367637665,0.5989472275959227,0.5653229023023858,0.4968512998792234,0.17801406094894878,0.22373795697341825,0.8530863217982926,0.7294683254951735,0.24241009492769405,0.9157768066176225,0
0.6305509078762391,0.5103784606022014,0.8967840117280408,0.24708474452835605,0.5343505706476402,0.7619300918405651,0.812099012699892,0.546125319623838,0.4607617464474387,0.958768129993975,0
0.43725391112928835,0.2887952654649133,0.8711773368741054,0.24138405916219985,0.8752467228427195,0.5173157646620336,0.3796284971609388,0.11016159007129556,0.884146206745554,0.12127680371176053,1
0.2818496857539081,0.5728374865792324,0.5216721694435439,0.10834216818082365,0.38391228454415793,0.7572827846377035,0.21618994411424386,0.4836380717445429,0.8916081960781758,0.12275573832535114,1
0.7097619651944015,0.6102955008411379,0.9544457185753792,0.9329887504809393,0.5454788825323635,0.40499591575034644,0.48356659652658074,0.8839134104106572,0.26557684325242203,0.2561834744697471,1
0.3212133486033184,0.0025618967643152857,0.4866546581442279,0.9995891487581863,0.9106855855726113,0.04948423162338311,0.8043890653667128,0.1250302752937985,0.07287731430258892,0.5370369507921384,1
0.37751660680447474,0.777006931036852,0.6616663509437305,0.16158397707992833,0.7606432186599368,0.00994225497555179,0.7806379830266226,0.45702663926130294,0.5936566492779684,0.9217329580988374,1
0.013679823051690021,0.45973113693173506,0.033348468913320106,0.18263342531213622,0.11972258565848282,0.8649240640335281,0.6648786008445382,0.44783041702051574,0.11719245846899007,0.8386279983160844,1
0.9623026817187434,0.23382271020663115,0.33817834979589767,0.5436114314982796,0.32679083211062177,0.14691607530916673,0.10105549602418262,0.41774827247835145,0.0693220353613575,0.6749912897613007,0
0.2811297629013034,0.42027640800328914,0.8027033543281111,0.7485866936462229,0.3321963670662865,0.32263248077711837,0.522523290052617,0.7776721262127142,0.3638378295425072,0.856224370362451,1
0.34404629918808827,0.3766104781603,0.19113924215277367,0.5300143259501208,0.9892920947645605,0.5946946190319425,0.5105684458978866,0.30224258263253856,0.654063807349912,0.44027283393719163,0
0.8298591951193529,0.42821864293391676,0.23121176938700072,0.7138700609358799,0.5816785561144285,0.5456460971278403,0.35124146355251873,0.7410573820362462,0.6746751486967119,0.5471803406580119,0
0.7533422946579125,0.6715327052533601,0.3702378390906246,0.482965940756229,0.09777176914212671,0.10704554575863556,0.14993086158452107,0.5671507521971528,0.22917533730652428,0.3463112411715443,0
0.09442439795343693,0.6691379114490936,0.45463833991672475,0.3483253705700917,0.8487800020505243,0.4506161890181639,0.6674414620524501,0.26118265225455095,0.035790407176545136,0.8763008613808884,0
0.44937175584111966,0.23018256206511334,0.21630368326599658,0.4252497133424178,0.22014212100605268,0.3181428329335714,0.9315663950533966,0.3799180442676743,0.07168020518420515,0.9332508622976873,0
0.9548570615497495,0.4600898170952814,0.6976231582921208,0.878530415473101,0.23895482141462476,0.9504425289188321,0.41722077543455216,0.4265757472357722,0.017072930941988473,0.2763874631813159,0
0.9550393357942105,0.7634957556045866,0.852732034508188,0.6068402213718544,0.6879451104693723,0.7887132378558511,0.527880050587902,0.026461044708254722,0.7375217300836934,0.8690960557813341,1
0.10208500480230775,0.13068364159385126,0.7745129059223629,0.4533750848507403,0.915935676084999,0.2789810387485986,0.005535073462977436,0.4494029655703925,0.8016226585725043,0.26605324110700235,0
0.782837101651348,0.7589918161763591,0.8625367319627748,0.044510678409650395,0.9613376983475798,0.23176060610991933,0.9178896750904886,0.16392943003854155,0.2507651154665733,0.7602446770187042,0
0.23218991519238796,0.5165737381424191,0.6754505219008837,0.3956161696367171,0.8866760046409692,0.7311868072618211,0.34269574597016805,0.6332660278873306,0.9382415614295238,0.9044428316525128,0
0.7953762159527105,0.8151005510175078,0.28160113543616216,0.5822037715578241,0.10698000119596962,0.7637131722802152,0.6213913802666018,0.9699916314198881,0.3031863644474544,0.048946975637527035,1
0.38336649103126286,0.7731526038342693,0.5040764835966418,0.30866109275129816,0.7135791538945684,0.06948827604291574,0.5873866439985571,0.4117821594619381,0.4029106213236404,0.00831746257077981,1
0.6471448549586747,0.7463139620987228,0.33470845634918767,0.4753056239662179,0.7965887978276832,0.3371051729551592,0.6853155072721568,0.32089170951304347,0.6223814633817425,0.8873197527572656,0
0.41843180957808057,0.10366261442206692,0.21156304091566092,0.9928542426220249,0.9727408521413222,0.6166659999783811,0.019274583565655257,0.8348319212896812,0.5470034806048305,0.21301887585420942,1
0.9185612464942498,0.7149297479133561,0.4955254128425143,0.08931396308315587,0.7364374952169296,0.42510654772689804,0.8109484766227163,0.34929488315856594,0.9528452444353763,0.5231436418806025,1
0.11378675749622447,0.09147786187203111,0.12630848612920664,0.9010043685116933,0.7484236750432072,0.24136375083906236,0.13405804546891686,0.32114156707525865,0.30262173288516914,0.6568936965480945,1
0.8681257627624905,0.9373081606287446,0.3016126228077154,0.545591113422452,0.7652052563845155,0.013337797724455758,0.29005069830363917,0.6302654314936137,0.36331185306245906,0.641764243799168,0
0.15089592516562855,0.9970350688549849,0.8391116137591701,0.35732846183856126,0.703535909869853,0.858032362864564,0.6267955458359036,0.6975252750271889,0.8226911680601277,0.9842024871176391,0
0.8150357504744619,0.2844421061862058,0.2506967322913417,0.27437996579048374,0.37313522126528365,0.9707488790186044,0.8766777327763627,0.2463068613200372,0.577371745555363,0.5923698244274314,1
0.9337046418228059,0.36165935856894704,0.356726053479552,0.5161423050157616,0.4130838964279361,0.8143530201594313,0.2715455826104459,0.28936204296854906,0.5639312337725466,0.26321378168282106,0
0.15553561279255823,0.2759987945385115,0.640923352880886,0.9089765614220588,0.42594171248373247,0.9445630977676643,0.7028286885041984,0.7206008667805313,0.9405746211856979,0.6653222630865687,0
0.9147173094871086,0.831576253896045,0.03476598379503559,0.9900746384374017,0.7016305202207975,0.13671669049193858,0.9551960587299657,0.6139536349518739,0.9660242988255952,0.8442671681590957,1
0.9548342021313564,0.05687243494109562,0.4150285447842963,0.5144678230888875,0.4025600173148963,0.18456815136931826,0.2614049605956833,0.6014501998142001,0.6340098178986379,0.22145110270309976,1
0.9361200355755073,0.6802701837911083,0.9605627604449704,0.09029552389305762,0.6157244017566222,0.9067999314832056,0.9207221968657038,0.6048851735893175,0.5379350453238132,0.7818622641361973,0
0.4234688199032829,0.6603521223516584,0.0007566107047981552,0.5182329767322752,0.008503000291622431,0.48477378178773156,0.9645947647508196,0.23217356881943252,0.5141768741653885,0.8681656031114867,0
0.22104888504510756,0.14197142100126459,0.6627516789886384,0.0286056722349719,0.3269072305318286,0.5871347633599411,0.4907991099816733,0.43805575305315014,0.10083483645826696,0.7020579076116713,1
0.9885230170757965,0.029959825883191793,0.8867382589680978,0.8080774458690964,0.7060621311667781,0.8004768845597255,0.9225810555579226,0.8036016753303001,0.9509959049775538,0.9763362403429638,1
0.49656817653615326,0.21395186956107448,0.9325340513171617,0.6089825718431048,0.394853626863666,0.6732730379891414,0.027798071049611517,0.21513641364436065,0.9615139539773279,0.6555624345375289,1
0.6104330068416646,0.5234626424805585,0.7372660452491975,0.9476328878236906,0.4067524540507361,0.12716445273064325,0.9003480453612618,0.43668158987895966,0.9125434813505441,0.8264300586469498,0
0.8715374122457467,0.7938085540707495,0.6670678462489228,0.4901503267503058,0.2770017409342278,0.7514103187488935,0.3641033919786105,0.18360720501810657,0.6823305531703114,0.7651800903647944,0
0.2978704214207717,0.2633239680710735,0.42091615149615147,0.02092643021596796,0.16105931803876583,0.5018136337574188,0.5978519777780748,0.5704720385492043,0.07391987633960218,0.7871385245872599,1
0.47797182135559346,0.3693238403162594,0.7417091853765846,0.6231769688689899,0.5806298882736252,0.47804304026563826,0.067301475952521,0.5039860228290977,0.24701574372873025,0.4958312625725545,0
0.700964728269511,0.6247884200021182,0.8363750347654216,0.20055206383472024,0.9178838389604261,0.458311075412164,0.7755977793010345,0.27324804183874885,0.6475936787084284,0.6926581084629859,1
0.7508886405705182,0.7134444119850442,0.45486009614506384,0.10652554505312051,0.37015920983395356,0.9464058479963605,0.2889273515653781,0.5702840086520854,0.9110303342571684,0.5988307445837969,0
0.8631284342341473,0.9992486018075755,0.33479317649492446,0.1317798093774898,0.44032890986856077,0.6785919709056113,0.008720738659788396,0.5723496495728617,0.5875220234803492,0.5824685453289719,0
0.17013862158049176,0.13897100996913792,0.9613274897646428,0.5922721374802951,0.8313088074859283,0.7463317698534878,0.9559712296654197,0.4959400427346403,0.8635846015308101,0.5377460067207476,0
0.45584163956295265,0.9335833313519714,0.17599614356725068,0.5647263383620957,0.37761673471838353,0.21886683086795866,0.28305273858791746,0.9382153125644523,0.45787806356422445,0.5172135316863767,1
0.606322866795768,0.30955651705119014,0.9244633328973376,0.05790007939768149,0.567917131114545,0.3849518451142684,0.8660835582532626,0.7726868540008742,0.27992796199006786,0.6646113929037113,1
0.5437493232592722,0.35820446447478227,0.3127676686746794,0.873245959243299,0.2706944419812033,0.5587628720016072,0.5040479871578263,0.13502797809688305,0.47207639079847774,0.48584587297966586,0
0.43341245605477097,0.13545457035225428,0.9365086718355695,0.5180107438204881,0.8323815453731531,0.9474541691044107,0.011765214724382522,0.2746480679360206,0.1435038435703322,0.19932566872148338,0
0.15079303782722386,0.6824541438656003,0.2507388708497539,0.7544895601371463,0.5277460756311273,0.30354290091615777,0.7316327045275218,0.29993499144933455,0.10603567857376073,0.4367637131229066,0
0.7407071795312709,0.12450569397684852,0.1617391294050743,0.8856831673853164,0.929622264234234,0.6277325955289137,0.7181219393089374,0.03253834131373412,0.4979941627342651,0.6066033110760154,1
0.9622240801339444,0.5747037953641957,0.8407779276010271,0.8519193712066818,0.34898629682024684,0.2839338140609028,0.3796073949980502,0.036203540941166956,0.8226899436099793,0.586610850084455,1
0.19537828237853383,0.5028289018363301,0.8698160303449305,0.8930868426751416,0.607089271676783,0.6699848152857423,0.4976604633899898,0.007653491581265048,0.3593380180448754,0.2454505074729133,1
0.09710514629231726,0.49310745860061156,0.5435762805456213,0.7267991708679604,0.3165320866078315,0.623816561989666,0.5695319295160868,0.16777827303559356,0.6677988828198897,0.02308703620247854,0
0.16748747553253862,0.5616876488834548,0.38084259177974156,0.6909821345730105,0.920784968523593,0.3693863225162177,0.3362357711510152,0.03739257306446431,0.4465286727256508,0.8030115980606503,1
0.43062165690196474,0.511271198351173,0.8775638941801999,0.10677611913527285,0.9617408029315427,0.6796973748899764,0.1905902266830647,0.5377610917018496,0.4671586415695188,0.6320779914132801,0
0.7231603077346195,0.41885678093050605,0.07340975543772343,0.26381485073652955,0.4691942905854106,0.23214840271049064,0.06271930414508287,0.769584470917199,0.684613610177784,0.5061471357686173,0
0.7102869415971863,0.8954678057680177,0.06091464634840049,0.3948492744824088,0.23248411845723616,0.3146263826489447,0.4406880250069801,0.04263602846604897,0.2921937714840601,0.9436492257857684,1
0.8738219903858737,0.443229017314973,0.49693154894936664,0.9917019438098015,0.4498236914027335,0.2087924635435482,0.900527076674609,0.17292255890462038,0.11627910400569674,0.5270169131092446,1
0.601082574099381,0.12739204514843516,0.4159862297107636,0.15514790389669897,0.7013804740981058,0.4835395179750661,0.6431230063469485,0.9336011280458495,0.5378226182381093,0.8813717774993481,1
0.7996680287657829,0.5866913979851519,0.22985754441790396,0.7848002849017984,0.07677461488822168,0.40763755783728384,0.5922957801942591,0.870673368097202,0.931781488798894,0.6760136191086685,0
